ID,U_ground,U_wall,U_window,U_roof,infiltration,SHGC,Qheating_2020,Qheating_2050,Qheating_2080
53_4_2,0.546,1.31,2.066,0.35,0.000369,0.32,6.423,4.458,2.066
53_4_3,0.546,1.31,2.066,0.35,0.000369,0.32,9.625,6.698,3.612
53_4_4,0.546,1.31,2.066,0.35,0.000369,0.32,52.383,37.715,26.572
53_5_0,0.56,0.487,2.6,0.55,0.0003,0.3,13.755,10.514,7.333
53_5_1,0.56,0.487,2.6,0.55,0.0003,0.3,12.771,9.605,6.38
53_5_2,0.56,0.487,2.6,0.55,0.0003,0.3,13.119,9.756,6.365
53_5_3,0.56,0.487,2.6,0.55,0.0003,0.3,8.627,5.824,3.397
53_5_4,0.56,0.487,2.6,0.55,0.0003,0.3,66.322,47.36,34.883
53_6_0,1.926,1.802,2.896,0.884,0.000351,0.53,67.26,53.618,40.23
53_6_1,1.926,1.802,2.896,0.884,0.000351,0.53,51.827,39.93,27.57
53_6_2,1.926,1.802,2.896,0.884,0.000351,0.53,62.325,48.314,34.794
53_6_3,1.926,1.802,2.896,0.884,0.000351,0.53,41.057,29.426,19.151
53_6_4,1.926,1.802,2.896,0.884,0.000351,0.53,134.798,98.695,74.497
53_7_0,0.61,0.435,1.13,0.465,0.000296,0.47,55.364,42.74,32.538
53_7_1,0.61,0.435,1.13,0.465,0.000296,0.47,40.861,30.2,21.264
53_7_2,0.61,0.435,1.13,0.465,0.000296,0.47,30.745,22.113,14.451
53_7_3,0.61,0.435,1.13,0.465,0.000296,0.47,52.604,40.86,30.276
53_7_4,0.61,0.435,1.13,0.465,0.000296,0.47,71.19,49.129,34.11
53_8_0,0.884,2.283,2.984,0.641,0.000312,0.42,80.404,61.076,47.023
53_8_1,0.884,2.283,2.984,0.641,0.000312,0.42,41.013,27.946,18.04
53_8_2,0.884,2.283,2.984,0.641,0.000312,0.42,79.407,56.949,42.747
53_8_3,0.884,2.283,2.984,0.641,0.000312,0.42,46.834,28.712,18.535
53_8_4,0.884,2.283,2.984,0.641,0.000312,0.42,89.33,53.023,36.103
53_9_0,0.575,1.773,2.505,0.553,0.00038,0.82,57.091,46.287,35.723
53_9_1,0.575,1.773,2.505,0.553,0.00038,0.82,57.678,46.41,35.554
53_9_2,0.575,1.773,2.505,0.553,0.00038,0.82,30.987,23.106,15.125
53_9_3,0.575,1.773,2.505,0.553,0.00038,0.82,46.425,35.866,26.1
53_9_4,0.575,1.773,2.505,0.553,0.00038,0.82,105.432,75.985,54.621
53_10_0,1.96,0.628,3.33,0.343,0.000297,0.4,15.813,13.461,9.14
53_10_1,1.96,0.628,3.33,0.343,0.000297,0.4,6,4.933,2.591
53_10_2,1.96,0.628,3.33,0.343,0.000297,0.4,6.452,5.322,2.782
53_10_3,1.96,0.628,3.33,0.343,0.000297,0.4,5.839,4.659,2.392
53_10_4,1.96,0.628,3.33,0.343,0.000297,0.4,57.487,41.167,28.496
53_11_0,1.96,0.628,3.33,0.343,0.000475,0.4,23.337,17.997,12.286
53_11_1,1.96,0.628,3.33,0.343,0.000475,0.4,25.55,19.716,13.285
53_11_2,1.96,0.628,3.33,0.343,0.000475,0.4,10.836,7.341,3.973
53_11_3,1.96,0.628,3.33,0.343,0.000475,0.4,29.128,22.383,15.589
53_11_4,1.96,0.628,3.33,0.343,0.000475,0.4,97.647,72.346,53.439
53_12_0,1.96,0.628,3.33,0.343,0.000441,0.4,48.369,38.75,31.026
53_12_1,1.96,0.628,3.33,0.343,0.000441,0.4,18.9,13.181,8.254
53_12_2,1.96,0.628,3.33,0.343,0.000441,0.4,10.345,6.4,3.43
53_12_3,1.96,0.628,3.33,0.343,0.000441,0.4,13.168,8.304,4.702
53_12_4,1.96,0.628,3.33,0.343,0.000441,0.4,111.593,83.454,64.128
53_13_0,1.96,0.628,3.33,0.343,0.000405,0.4,25.687,18.381,12.5
53_13_1,1.96,0.628,3.33,0.343,0.000405,0.4,11.231,6.621,3.374
53_13_2,1.96,0.628,3.33,0.343,0.000405,0.4,3.9,2.026,0.677
53_13_3,1.96,0.628,3.33,0.343,0.000405,0.4,14.592,9.069,5.047
53_13_4,1.96,0.628,3.33,0.343,0.000405,0.4,72.509,53.043,37.831
53_14_0,1.96,0.628,3.33,0.343,0.0004,0.4,34.594,25.009,17.02
53_14_1,1.96,0.628,3.33,0.343,0.0004,0.4,23.514,15.659,9.343
53_14_2,1.96,0.628,3.33,0.343,0.0004,0.4,35.679,25.725,17.507
53_14_3,1.96,0.628,3.33,0.343,0.0004,0.4,59.241,44.824,33.599
53_14_4,1.96,0.628,3.33,0.343,0.0004,0.4,83.455,60.611,43.757
53_15_0,1.96,0.628,3.33,0.343,0.000495,0.4,160.252,122.649,93.406
53_15_1,1.96,0.628,3.33,0.343,0.000495,0.4,102.131,72.713,49.712
53_15_2,1.96,0.628,3.33,0.343,0.000495,0.4,134.796,99.384,72.638
53_15_3,1.96,0.628,3.33,0.343,0.000495,0.4,159.12,120.375,91.985
53_15_4,1.96,0.628,3.33,0.343,0.000495,0.4,226.766,171.306,132.231
53_16_0,1.96,0.628,3.33,0.343,0.000426,0.4,76.64,55.26,43.196
53_16_1,1.96,0.628,3.33,0.343,0.000426,0.4,41.537,25.391,16.737
53_16_2,1.96,0.628,3.33,0.343,0.000426,0.4,35.256,20.529,12.777
53_16_3,1.96,0.628,3.33,0.343,0.000426,0.4,47.567,29.211,19.716
53_16_4,1.96,0.628,3.33,0.343,0.000426,0.4,129.476,90.732,68.378
53_17_0,1.96,0.628,3.33,0.343,0.000316,0.4,62.017,46.543,38.387
53_17_1,1.96,0.628,3.33,0.343,0.000316,0.4,32.377,21.766,15.851
53_17_2,1.96,0.628,3.33,0.343,0.000316,0.4,17.106,10.888,6.524
53_17_3,1.96,0.628,3.33,0.343,0.000316,0.4,8.148,4.859,2.341
53_17_4,1.96,0.628,3.33,0.343,0.000316,0.4,102.587,72.779,52.808
53_18_0,1.96,0.628,3.33,0.343,0.000463,0.4,15.314,10.835,7.001
53_18_1,1.96,0.628,3.33,0.343,0.000463,0.4,21.381,15.814,11.04
53_18_2,1.96,0.628,3.33,0.343,0.000463,0.4,16.424,11.432,7.304
53_18_3,1.96,0.628,3.33,0.343,0.000463,0.4,128.526,98.756,77.891
54_0_0,0.495,0.597,3.295,0.337,0.000565,0.44,28.755,20.121,13.14
54_0_1,0.495,0.597,3.295,0.337,0.000565,0.44,38.7,28.476,19.64
54_0_2,0.495,0.597,3.295,0.337,0.000565,0.44,24.926,17.044,10.477
54_0_3,0.495,0.597,3.295,0.337,0.000565,0.44,38.793,27.937,19.221
54_0_4,0.495,0.597,3.295,0.337,0.000565,0.44,91.219,65.145,47.544
54_1_0,0.48,0.384,2.65,0.402,0.000377,0.63,37.638,28.262,19.676
54_1_1,0.48,0.384,2.65,0.402,0.000377,0.63,30.125,21.794,14.076
54_1_2,0.48,0.384,2.65,0.402,0.000377,0.63,39.613,29.898,20.988
54_1_3,0.48,0.384,2.65,0.402,0.000377,0.63,55.107,43.042,32.506
54_1_4,0.48,0.384,2.65,0.402,0.000377,0.63,121.262,91.887,70.962
54_2_0,0.41,0.42,2.6,0.34,0.0005,0.64,41.16,29.849,21.107
54_2_1,0.41,0.42,2.6,0.34,0.0005,0.64,35.282,25.023,16.647
54_2_2,0.41,0.42,2.6,0.34,0.0005,0.64,32.58,23.329,15.192
54_2_3,0.41,0.42,2.6,0.34,0.0005,0.64,32.223,23.003,15.027
54_2_4,0.41,0.42,2.6,0.34,0.0005,0.64,104.876,76.465,56.172
54_3_0,0.41,0.37,2.9,0.47,0.000501,0.53,71.325,53.965,40.832
54_3_1,0.41,0.37,2.9,0.47,0.000501,0.53,53.216,38.256,26.791
54_3_2,0.41,0.37,2.9,0.47,0.000501,0.53,58.856,42.596,30.543
54_3_3,0.41,0.37,2.9,0.47,0.000501,0.53,49.204,34.155,23.367
54_3_4,0.41,0.37,2.9,0.47,0.000501,0.53,151.157,111.462,83.858
54_4_0,1.957,1.534,2.927,2.905,0.000459,0.77,61.245,46.316,34.381
54_4_1,1.957,1.534,2.927,2.905,0.000459,0.77,42.584,30.89,21.123
54_4_2,1.957,1.534,2.927,2.905,0.000459,0.77,22.505,10.256,5.437
54_4_3,1.957,1.534,2.927,2.905,0.000459,0.77,21.05,9.858,5.125
54_4_4,1.957,1.534,2.927,2.905,0.000459,0.77,189.202,124.557,94
54_5_0,0.602,0.449,2.002,0.613,0.000299,0.85,5.007,3.059,1.578
54_5_1,0.602,0.449,2.002,0.613,0.000299,0.85,16.073,10.464,6.168
54_5_2,0.602,0.449,2.002,0.613,0.000299,0.85,7.748,4.758,2.306
54_5_3,0.602,0.449,2.002,0.613,0.000299,0.85,16.545,12.643,8.022
54_5_4,0.602,0.449,2.002,0.613,0.000299,0.85,67.078,43.157,30.627
54_6_0,1.925,0.444,2.895,0.713,0.000408,0.31,36.752,26.038,18.154
54_6_1,1.925,0.444,2.895,0.713,0.000408,0.31,63.706,47.521,35.731
54_6_2,1.925,0.444,2.895,0.713,0.000408,0.31,71.129,54.029,41.573
54_6_3,1.925,0.444,2.895,0.713,0.000408,0.31,59.446,43.953,32.579
54_6_4,1.925,0.444,2.895,0.713,0.000408,0.31,51.38,36.423,25.798
54_6_5,1.925,0.444,2.895,0.713,0.000408,0.31,193.261,134.752,101.707
54_7_0,0.873,1.571,2.533,1.629,0.000522,0.53,68.994,50.56,37.474
54_7_1,0.873,1.571,2.533,1.629,0.000522,0.53,85.486,64.4,49.464
54_7_2,0.873,1.571,2.533,1.629,0.000522,0.53,90.553,68.621,52.964
54_7_3,0.873,1.571,2.533,1.629,0.000522,0.53,42.138,28.308,18.076
54_7_4,0.873,1.571,2.533,1.629,0.000522,0.53,194.782,141.923,108.405
54_8_0,0.633,0.566,2.033,0.375,0.000526,0.79,57.207,41.211,31.419
54_8_1,0.633,0.566,2.033,0.375,0.000526,0.79,39.639,27.701,19.682
54_8_2,0.633,0.566,2.033,0.375,0.000526,0.79,43.703,30.393,21.544
54_8_3,0.633,0.566,2.033,0.375,0.000526,0.79,23.158,15.888,9.643
54_8_4,0.633,0.566,2.033,0.375,0.000526,0.79,90.464,63.822,47.109
54_9_0,0.549,0.553,2.639,3.203,0.000558,0.71,22.88,16.546,11.254
54_9_1,0.549,0.553,2.639,3.203,0.000558,0.71,52.766,40.334,30.759
54_9_2,0.549,0.553,2.639,3.203,0.000558,0.71,23.33,15.741,9.795
54_9_3,0.549,0.553,2.639,3.203,0.000558,0.71,44.309,32.214,23.517
54_9_4,0.549,0.553,2.639,3.203,0.000558,0.71,162.933,114.383,86.919
54_10_0,0.48,0.384,2.65,0.402,0.000578,0.63,18.121,12.18,7.363
54_10_1,0.48,0.384,2.65,0.402,0.000578,0.63,50.845,38.487,28.305
54_10_2,0.48,0.384,2.65,0.402,0.000578,0.63,41.94,31.054,22.082
54_10_3,0.48,0.384,2.65,0.402,0.000578,0.63,41.778,30.7,21.697
54_10_4,0.48,0.384,2.65,0.402,0.000578,0.63,107.888,80.484,60.439
55_0_0,1.933,0.456,3.003,0.486,0.000494,0.3,31.65,22.995,16.007
55_0_1,1.933,0.456,3.003,0.486,0.000494,0.3,38.58,28.508,20.183
55_0_2,1.933,0.456,3.003,0.486,0.000494,0.3,29.384,20.268,12.552
55_0_3,1.933,0.456,3.003,0.486,0.000494,0.3,56.918,44.801,33.286
55_0_4,1.933,0.456,3.003,0.486,0.000494,0.3,142.914,111.5,85.776
55_1_0,0.411,2.964,2.601,1.255,0.00037,0.62,17.383,11.985,6.892
55_1_1,0.411,2.964,2.601,1.255,0.00037,0.62,28.354,20.853,13.689
55_1_2,0.411,2.964,2.601,1.255,0.00037,0.62,43.505,34.025,24.01
55_1_3,0.411,2.964,2.601,1.255,0.00037,0.62,110.515,86.149,64.011
55_2_0,1.416,0.498,2.056,0.354,0.000542,0.75,46.466,35.078,24.828
55_2_1,1.416,0.498,2.056,0.354,0.000542,0.75,55.655,43.297,31.216
55_2_2,1.416,0.498,2.056,0.354,0.000542,0.75,40.408,30.06,19.3
55_2_3,1.416,0.498,2.056,0.354,0.000542,0.75,54.225,42.822,29.761
55_2_4,1.416,0.498,2.056,0.354,0.000542,0.75,70.27,54.806,38.155
55_2_5,1.416,0.498,2.056,0.354,0.000542,0.75,133.736,102.183,74.6
55_3_0,0.41,0.42,1.9,0.34,0.00039,0.71,12.41,7.334,3.872
55_3_1,0.41,0.42,1.9,0.34,0.00039,0.71,13.314,7.79,3.966
55_3_2,0.41,0.42,1.9,0.34,0.00039,0.71,6.223,3.416,1.296
55_3_3,0.41,0.42,1.9,0.34,0.00039,0.71,26.92,18.328,11.594
55_3_4,0.41,0.42,1.9,0.34,0.00039,0.71,14.338,9.422,5.316
55_3_5,0.41,0.42,1.9,0.34,0.00039,0.71,63.302,44.101,29.779
55_4_0,1.635,0.447,1.565,0.281,0.000429,0.78,17.946,13.76,10.042
55_4_1,1.635,0.447,1.565,0.281,0.000429,0.78,9.568,6.091,3.286
55_4_2,1.635,0.447,1.565,0.281,0.000429,0.78,5.923,3.572,1.576
55_4_3,1.635,0.447,1.565,0.281,0.000429,0.78,6.709,4.012,1.756
55_4_4,1.635,0.447,1.565,0.281,0.000429,0.78,3.818,2.019,0.638
55_4_5,1.635,0.447,1.565,0.281,0.000429,0.78,53.041,35.019,24.152
55_5_0,0.354,0.489,2.534,0.622,0.000571,0.32,12.718,8.705,5.346
55_5_1,0.354,0.489,2.534,0.622,0.000571,0.32,20.743,14.344,8.862
55_5_2,0.354,0.489,2.534,0.622,0.000571,0.32,19.584,13.154,7.859
55_5_3,0.354,0.489,2.534,0.622,0.000571,0.32,10.455,6.289,3.247
55_5_4,0.354,0.489,2.534,0.622,0.000571,0.32,20.38,13.312,8.115
55_5_5,0.354,0.489,2.534,0.622,0.000571,0.32,146.859,110.19,85.34
55_6_0,1.89,0.4,2.8,1.74,0.0006,0.42,22.84,18.152,14.283
55_6_1,1.89,0.4,2.8,1.74,0.0006,0.42,7.607,5.094,3.095
55_6_2,1.89,0.4,2.8,1.74,0.0006,0.42,12.112,8.304,5.088
55_6_3,1.89,0.4,2.8,1.74,0.0006,0.42,12.486,8.519,5.291
55_6_4,1.89,0.4,2.8,1.74,0.0006,0.42,14.841,10.084,6.557
55_6_5,1.89,0.4,2.8,1.74,0.0006,0.42,128.017,93.242,72.595
55_7_0,0.791,0.373,2.871,0.387,0.000418,0.51,9.817,6.36,3.613
55_7_1,0.791,0.373,2.871,0.387,0.000418,0.51,29.764,21.986,15.334
55_7_2,0.791,0.373,2.871,0.387,0.000418,0.51,31.567,23.568,16.895
55_7_3,0.791,0.373,2.871,0.387,0.000418,0.51,59.376,45.213,33.718
55_7_4,0.791,0.373,2.871,0.387,0.000418,0.51,57.542,43.018,31.77
55_7_5,0.791,0.373,2.871,0.387,0.000418,0.51,139.595,105.014,80.999
55_8_0,0.822,1.796,2.482,0.584,0.000307,0.38,33.131,24.088,16.475
55_8_1,0.822,1.796,2.482,0.584,0.000307,0.38,11.837,7.219,3.654
55_8_2,0.822,1.796,2.482,0.584,0.000307,0.38,87.741,66.616,49.813
55_9_0,0.527,0.551,1.707,0.444,0.000316,0.45,10.019,7.062,4.528
55_9_1,0.527,0.551,1.707,0.444,0.000316,0.45,14.918,10.155,6.248
55_9_2,0.527,0.551,1.707,0.444,0.000316,0.45,18.711,13.226,8.499
55_9_3,0.527,0.551,1.707,0.444,0.000316,0.45,52.194,38.337,27.101
55_9_4,0.527,0.551,1.707,0.444,0.000316,0.45,50.306,36.018,25.094
55_9_5,0.527,0.551,1.707,0.444,0.000316,0.45,48.732,34.488,23.958
55_9_6,0.527,0.551,1.707,0.444,0.000316,0.45,153.68,108.463,79.175
55_10_0,0.411,2.964,2.601,1.255,0.00054,0.62,3.636,2.283,1.18
55_10_1,0.411,2.964,2.601,1.255,0.00054,0.62,1.092,0.599,0.277
55_10_2,0.411,2.964,2.601,1.255,0.00054,0.62,18.664,13.324,8.598
55_10_3,0.411,2.964,2.601,1.255,0.00054,0.62,12.262,7.939,4.515
55_10_4,0.411,2.964,2.601,1.255,0.00054,0.62,2.627,1.27,0.33
55_10_5,0.411,2.964,2.601,1.255,0.00054,0.62,77.614,52.656,38.177
55_11_0,0.411,2.964,2.601,1.255,0.000347,0.62,3.283,2.191,1.043
55_11_1,0.411,2.964,2.601,1.255,0.000347,0.62,6.879,4.75,2.644
55_11_2,0.411,2.964,2.601,1.255,0.000347,0.62,11.939,8.574,4.699
55_11_3,0.411,2.964,2.601,1.255,0.000347,0.62,4.315,2.998,1.267
55_11_4,0.411,2.964,2.601,1.255,0.000347,0.62,14.671,11.221,6.85
55_11_5,0.411,2.964,2.601,1.255,0.000347,0.62,92.441,67.469,49.122
55_12_0,0.411,2.964,2.601,1.255,0.000487,0.62,10.028,6.268,3.4
55_12_1,0.411,2.964,2.601,1.255,0.000487,0.62,14.89,9.258,5.01
55_12_2,0.411,2.964,2.601,1.255,0.000487,0.62,15.795,9.919,5.523
55_12_3,0.411,2.964,2.601,1.255,0.000487,0.62,33.127,23.716,16.257
55_12_4,0.411,2.964,2.601,1.255,0.000487,0.62,128.197,98.717,75.944
55_13_0,0.411,2.964,2.601,1.255,0.000377,0.62,28.583,21.429,15.416
55_13_1,0.411,2.964,2.601,1.255,0.000377,0.62,18.969,12.949,7.769
55_13_2,0.411,2.964,2.601,1.255,0.000377,0.62,5.275,2.985,1.178
55_13_3,0.411,2.964,2.601,1.255,0.000377,0.62,10.414,6.164,3.108
55_13_4,0.411,2.964,2.601,1.255,0.000377,0.62,97.266,71.503,52.471
55_14_0,0.411,2.964,2.601,1.255,0.000361,0.62,27.373,20.476,14.95
55_14_1,0.411,2.964,2.601,1.255,0.000361,0.62,37.333,27.878,20.174
55_14_2,0.411,2.964,2.601,1.255,0.000361,0.62,32.998,24.103,16.82
55_14_3,0.411,2.964,2.601,1.255,0.000361,0.62,26.442,18.502,12.102
55_14_4,0.411,2.964,2.601,1.255,0.000361,0.62,133.111,103.672,81.894
55_15_0,0.411,2.964,2.601,1.255,0.000493,0.62,18.295,13.001,8.513
55_15_1,0.411,2.964,2.601,1.255,0.000493,0.62,18.27,12.208,7.14
55_15_2,0.411,2.964,2.601,1.255,0.000493,0.62,18.905,12.588,7.325
55_15_3,0.411,2.964,2.601,1.255,0.000493,0.62,22.518,15.318,9.373
55_15_4,0.411,2.964,2.601,1.255,0.000493,0.62,97.184,71.857,53.15
55_16_0,0.411,2.964,2.601,1.255,0.000319,0.62,5.443,3.259,1.523
55_16_1,0.411,2.964,2.601,1.255,0.000319,0.62,0.671,0.241,0.026
55_16_2,0.411,2.964,2.601,1.255,0.000319,0.62,11.702,7.722,4.333
55_16_3,0.411,2.964,2.601,1.255,0.000319,0.62,3.83,2.285,0.917
55_16_4,0.411,2.964,2.601,1.255,0.000319,0.62,40.801,26.849,17.561
55_17_0,0.411,2.964,2.601,1.255,0.000426,0.62,33.114,25.439,19.336
55_17_1,0.411,2.964,2.601,1.255,0.000426,0.62,24.186,17.542,12.189
55_17_2,0.411,2.964,2.601,1.255,0.000426,0.62,20.844,14.717,9.873
55_17_3,0.411,2.964,2.601,1.255,0.000426,0.62,33.23,24.477,18.373
55_17_4,0.411,2.964,2.601,1.255,0.000426,0.62,96.542,69.492,51.724
55_18_0,0.411,2.964,2.601,1.255,0.000351,0.62,21.103,15.65,10.755
55_18_1,0.411,2.964,2.601,1.255,0.000351,0.62,10.053,6.469,3.607
55_18_2,0.411,2.964,2.601,1.255,0.000351,0.62,15.818,10.923,6.725
55_18_3,0.411,2.964,2.601,1.255,0.000351,0.62,13.569,9.175,5.582
55_18_4,0.411,2.964,2.601,1.255,0.000351,0.62,118.045,90.821,70.339
55_19_0,0.411,2.964,2.601,1.255,0.000519,0.62,0.931,0.475,0.182
55_19_1,0.411,2.964,2.601,1.255,0.000519,0.62,15.227,10.803,6.705
55_19_2,0.411,2.964,2.601,1.255,0.000519,0.62,11.465,7.591,4.232
55_19_3,0.411,2.964,2.601,1.255,0.000519,0.62,4.642,2.683,1.141
55_19_4,0.411,2.964,2.601,1.255,0.000519,0.62,49.457,36.987,27.496
55_19_5,0.411,2.964,2.601,1.255,0.000519,0.62,286.566,219.547,170.066
56_0_0,0.388,1.249,2.588,0.429,0.000567,0.83,120.528,94.841,74.468
56_0_1,0.388,1.249,2.588,0.429,0.000567,0.83,103.935,80.794,61.656
56_0_2,0.388,1.249,2.588,0.429,0.000567,0.83,115.206,92.107,71.702
56_0_3,0.388,1.249,2.588,0.429,0.000567,0.83,181.631,142.333,108.827
56_1_0,1.917,1.796,2.887,1.653,0.000566,0.69,49.177,34.019,24.502
56_1_1,1.917,1.796,2.887,1.653,0.000566,0.69,20.977,12.094,7.859
56_1_2,1.917,1.796,2.887,1.653,0.000566,0.69,29.862,14.985,8.916
56_1_3,1.917,1.796,2.887,1.653,0.000566,0.69,28.711,14.412,8.504
56_1_4,1.917,1.796,2.887,1.653,0.000566,0.69,140.933,91.806,66.029
56_2_0,0.669,0.502,2.703,0.306,0.000355,0.32,10.756,5.813,3.478
56_2_1,0.669,0.502,2.703,0.306,0.000355,0.32,11.987,4.977,2.416
56_2_2,0.669,0.502,2.703,0.306,0.000355,0.32,18.07,11.684,8.125
56_2_3,0.669,0.502,2.703,0.306,0.000355,0.32,7.036,2.721,0.985
56_2_4,0.669,0.502,2.703,0.306,0.000355,0.32,82.688,52.503,37.06
56_3_0,1.933,0.462,2.996,0.591,0.000436,0.8,34.849,22.878,16.334
56_3_1,1.933,0.462,2.996,0.591,0.000436,0.8,11.294,5.269,2.755
56_3_2,1.933,0.462,2.996,0.591,0.000436,0.8,24.898,11.845,6.894
56_3_3,1.933,0.462,2.996,0.591,0.000436,0.8,20.376,9.568,5.376
56_3_4,1.933,0.462,2.996,0.591,0.000436,0.8,112.774,74.296,54.769
56_4_0,1.926,0.678,1.651,1.315,0.000459,0.65,45.526,31.342,22.107
56_4_1,1.926,0.678,1.651,1.315,0.000459,0.65,21.949,11.653,6.562
56_4_2,1.926,0.678,1.651,1.315,0.000459,0.65,36.286,23.881,14.931
56_4_3,1.926,0.678,1.651,1.315,0.000459,0.65,33.277,21.21,13.287
56_4_4,1.926,0.678,1.651,1.315,0.000459,0.65,172.766,119.42,92.678
56_5_0,0.57,0.45,2.5,0.35,0.000557,0.74,13.966,9.646,6.079
56_5_1,0.57,0.45,2.5,0.35,0.000557,0.74,16.413,10.887,6.509
56_5_2,0.57,0.45,2.5,0.35,0.000557,0.74,28.742,20.906,14.656
56_5_3,0.57,0.45,2.5,0.35,0.000557,0.74,29.079,20.583,14.598
56_5_4,0.57,0.45,2.5,0.35,0.000557,0.74,105.326,76.51,58.49
56_6_0,0.581,0.506,1.625,0.401,0.00041,0.8,24.137,18.875,12.999
56_6_1,0.581,0.506,1.625,0.401,0.00041,0.8,31.026,26.096,17.812
56_6_2,0.581,0.506,1.625,0.401,0.00041,0.8,10.433,8.483,4.586
56_6_3,0.581,0.506,1.625,0.401,0.00041,0.8,23.542,19.32,12.308
56_6_4,0.581,0.506,1.625,0.401,0.00041,0.8,91.686,69.844,51.634
57_0_0,1.695,0.841,1.921,0.698,0.000531,0.5,68.834,46.471,33.161
57_0_1,1.695,0.841,1.921,0.698,0.000531,0.5,60.466,37.814,25.28
57_0_2,1.695,0.841,1.921,0.698,0.000531,0.5,83.603,68.891,52.72
57_0_3,1.695,0.841,1.921,0.698,0.000531,0.5,66.636,44.882,31.327
57_0_4,1.695,0.841,1.921,0.698,0.000531,0.5,119.735,74.573,51.676
57_1_0,1.17,1.45,2.9,3.03,0.0002,0.53,18.603,9.797,5.682
57_1_1,1.17,1.45,2.9,3.03,0.0002,0.53,15.426,6.536,3.082
57_1_2,1.17,1.45,2.9,3.03,0.0002,0.53,15.583,6.521,3.01
57_1_3,1.17,1.45,2.9,3.03,0.0002,0.53,17.617,7.649,3.77
57_1_4,1.17,1.45,2.9,3.03,0.0002,0.53,106.527,64.921,46.237
57_2_0,0.571,1.099,2.688,0.556,0.000554,0.64,64.487,42.272,30.914
57_2_1,0.571,1.099,2.688,0.556,0.000554,0.64,46.401,27.723,18.286
57_2_2,0.571,1.099,2.688,0.556,0.000554,0.64,59.812,37.484,26.256
57_2_3,0.571,1.099,2.688,0.556,0.000554,0.64,38.063,22.265,13.922
57_2_4,0.571,1.099,2.688,0.556,0.000554,0.64,151.637,105.472,79.357
57_3_0,0.46,0.35,3,0.36,0.000459,0.3,87.036,66.359,52.731
57_3_1,0.46,0.35,3,0.36,0.000459,0.3,54.687,38.905,28.16
57_3_2,0.46,0.35,3,0.36,0.000459,0.3,52.995,37.463,26.849
57_3_3,0.46,0.35,3,0.36,0.000459,0.3,74.712,55.744,42.906
57_3_4,0.46,0.35,3,0.36,0.000459,0.3,146.164,110.77,86.669
57_4_0,0.598,0.399,2.866,0.527,0.000531,0.73,42.247,28.458,19.954
57_4_1,0.598,0.399,2.866,0.527,0.000531,0.73,44.765,29.97,20.889
57_4_2,0.598,0.399,2.866,0.527,0.000531,0.73,29.221,17.874,11.162
57_4_3,0.598,0.399,2.866,0.527,0.000531,0.73,49.798,33.899,24.248
57_4_4,0.598,0.399,2.866,0.527,0.000531,0.73,118.269,83.656,61.535
57_5_0,1.896,0.723,1.507,0.462,0.000502,0.82,66.341,46.61,36.574
57_5_1,1.896,0.723,1.507,0.462,0.000502,0.82,32.194,18.758,12.208
57_5_2,1.896,0.723,1.507,0.462,0.000502,0.82,28.991,16.345,10.188
57_5_3,1.896,0.723,1.507,0.462,0.000502,0.82,36.028,21.274,14.204
57_5_4,1.896,0.723,1.507,0.462,0.000502,0.82,105.346,71.841,53.641
57_6_0,0.49,0.48,2.6,0.37,0.0003,0.85,42.42,26.008,17.955
57_6_1,0.49,0.48,2.6,0.37,0.0003,0.85,37.724,21.933,14.274
57_6_2,0.49,0.48,2.6,0.37,0.0003,0.85,37.463,21.729,14.07
57_6_3,0.49,0.48,2.6,0.37,0.0003,0.85,36.87,21.864,14.245
57_6_4,0.49,0.48,2.6,0.37,0.0003,0.85,87.8,60.152,42.981
57_7_0,0.537,0.523,2.032,2.869,0.000318,0.74,9.989,4.761,2.523
57_7_1,0.537,0.523,2.032,2.869,0.000318,0.74,23.645,12.438,7.898
57_7_2,0.537,0.523,2.032,2.869,0.000318,0.74,23.717,12.373,7.73
57_7_3,0.537,0.523,2.032,2.869,0.000318,0.74,8.126,3.416,1.426
57_7_4,0.537,0.523,2.032,2.869,0.000318,0.74,134.879,87.386,63.861
57_8_0,0.612,1.78,2.849,1.387,0.000503,0.74,42.332,25.306,17.222
57_8_1,0.612,1.78,2.849,1.387,0.000503,0.74,53.719,32.063,22.44
57_8_2,0.612,1.78,2.849,1.387,0.000503,0.74,41.056,23.279,15.087
57_8_3,0.612,1.78,2.849,1.387,0.000503,0.74,42.753,24.545,15.972
57_8_4,0.612,1.78,2.849,1.387,0.000503,0.74,128.95,84.619,61.625
57_9_0,1.879,0.536,2.867,2.372,0.000384,0.65,58.657,37.624,27.479
57_9_1,1.879,0.536,2.867,2.372,0.000384,0.65,55.262,33.019,22.973
57_9_2,1.879,0.536,2.867,2.372,0.000384,0.65,53.949,32.5,22.582
57_9_3,1.879,0.536,2.867,2.372,0.000384,0.65,52.61,31.587,21.767
57_9_4,1.879,0.536,2.867,2.372,0.000384,0.65,173.156,118.37,89.569
57_10_0,1.17,1.45,2.9,3.03,0.000452,0.53,48.527,31.081,24.25
57_10_1,1.17,1.45,2.9,3.03,0.000452,0.53,13.738,6.114,3.219
57_10_2,1.17,1.45,2.9,3.03,0.000452,0.53,20.892,9.751,5.739
57_10_3,1.17,1.45,2.9,3.03,0.000452,0.53,22.016,10.724,6.95
